Student_ID,Student_No,Midterm_CS_Equivalent,Midterm_LAB_Equivalent,Midterm_MO_Equivalent,Midterm_Grade,Finalterm_CS_Equivalent,Finalterm_LAB_Equivalent,Finalterm_MO_Equivalent,Finalterm_Grade,Midterm_Weighted_Component,Finalterm_Weighted_Component,Final_Grade,Midterm_CS_Raw_Short_Film_Proposal,Midterm_LAB_Raw_Storyboard,Midterm_MO_Raw_Long_Quiz_50pts,Midterm_CS_Max,Midterm_LAB_Max,Midterm_MO_Max,Finalterm_PPR1_Raw_5pts,Finalterm_PPR2_Raw_5pts,Finalterm_PPR3_Raw_5pts,Finalterm_PPR4_Raw_5pts,Finalterm_PPR5_Raw_5pts,Finalterm_PPR_Max_Each,Remarks_Label
2338149660,2338149660,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,79,79,38.5,100,100,50,3.8,3.85,3.95,3.95,3.95,5,1
2384249841,2384249841,1.5,1.75,1.75,1.75,1.75,1.5,1.75,1.75,1.675,1.675,1.75,90,90,44.5,100,100,50,4.35,4.3,4.3,4.3,4.3,5,1
2354726808,2354726808,3.5,3.5,3.5,3.5,3.5,3.5,3.25,3.5,3.5,3.4,5,53,55,27,100,100,50,2.55,2.5,2.5,2.55,2.55,5,0
2328468505,2328468505,5,4,5,5,5,5,4,5,4.7,4.6,5,9,9,3,100,100,50,1.4,1.5,1.4,1.3,1.5,5,0
2212771340,2212771340,2.75,2.5,2.75,2.75,2.75,2.75,2.5,2.75,2.675,2.65,2.75,72,68,34,100,100,50,3.5,3.45,3.4,3.4,3.4,5,1
2215567475,2215567475,5,5,5,5,5,5,5,5,5,5,5,36,36,18,100,100,50,0.8,0.6,0.8,0.6,0.8,5,0
2278802418,2278802418,2,2,2,2,2,2,2,2,2,2,2,82,85,41.5,100,100,50,4.15,4.1,4.15,4.15,4.05,5,1
2202350186,2202350186,2.75,2.75,3,2.75,3,3,2.75,3,2.85,2.9,3,66,65,33.5,100,100,50,3.3,3.2,3.15,3.1,3.15,5,1
2220634597,2220634597,2.75,2.75,2.75,2.75,2.5,2.5,2.5,2.5,2.75,2.5,2.5,70,70,34.5,100,100,50,3.6,3.65,3.65,3.65,3.65,5,1
2353165831,2353165831,2,2,2,2,2,2,2,2,2,2,2,84,83,41.5,100,100,50,4.1,4.1,4.15,4.2,4,5,1
2345584178,2345584178,3.25,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.425,3.5,5,55,55,27.5,100,100,50,2.75,2.75,2.75,2.65,2.7,5,0
2325742263,2325742263,2.5,2.75,2.5,2.5,2.75,2.5,2.75,2.75,2.575,2.675,2.75,73,70,36.5,100,100,50,3.5,3.4,3.45,3.4,3.4,5,1
2300169502,2300169502,1.25,1.25,1.25,1.25,1.25,1.25,1.5,1.25,1.25,1.35,1.25,93,95,46.5,100,100,50,4.75,4.65,4.75,4.75,4.7,5,1
2260834063,2260834063,1,1,1,1,1,1.25,1,1,1,1.075,1,97,99,48.5,100,100,50,4.95,4.95,4.95,5,5,5,1
2330256141,2330256141,5,5,5,5,4,5,5,5,5,4.7,5,12,11,6,100,100,50,1.95,2.15,2,1.95,2,5,0
2352291484,2352291484,1.25,1,1,1,1,1,1,1,1.075,1,1,96,96,48.5,100,100,50,5,5,4.95,5,5,5,1
2304471637,2304471637,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,77,74,37,100,100,50,3.95,3.85,3.85,3.95,3.9,5,1
2313926507,2313926507,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,79,79,39.5,100,100,50,3.7,3.7,3.75,3.85,3.85,5,1
2356152242,2356152242,3,2.75,3,3,2.75,3,2.75,2.75,2.925,2.825,2.75,65,63,32,100,100,50,3.35,3.35,3.35,3.35,3.35,5,1
2330511452,2330511452,3.25,3.25,3,3.25,3.25,3,3.25,3.25,3.15,3.175,5,57,56,28.5,100,100,50,2.95,2.9,3,3,2.8,5,0
2327612591,2327612591,2,2,2,2,2,2,2,2,2,2,2,80,81,40.5,100,100,50,4.05,4.15,4.15,4,4.05,5,1
2338049144,2338049144,3,3,2.75,3,3,3,2.75,3,2.9,2.9,3,64,65,32,100,100,50,3.2,3.1,3.2,3.1,3.1,5,1
2294441106,2294441106,3,2.75,3,3,2.75,2.75,2.75,2.75,2.925,2.75,2.75,62,63,31,100,100,50,3.35,3.25,3.25,3.15,3.35,5,1
2302221717,2302221717,2,2,2,2,2,2,2,2,2,2,2,83,80,41,100,100,50,4.2,4.15,4.25,4.25,4.05,5,1
2381844406,2381844406,2.5,2.25,2.5,2.5,2.25,2.25,2.5,2.25,2.425,2.35,2.25,74,76,37,100,100,50,3.8,3.85,3.8,3.8,3.8,5,1
2233179636,2233179636,2.75,3,2.75,2.75,3,2.75,2.75,2.75,2.825,2.825,2.75,67,66,33.5,100,100,50,3.1,3.15,3.1,3.2,3.1,5,1
2209740968,2209740968,2.25,2.5,2.25,2.25,2.5,2.25,2.25,2.25,2.325,2.325,2.25,79,79,38.5,100,100,50,3.7,3.7,3.8,3.7,3.7,5,1
2365573495,2365573495,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,77,78,38.5,100,100,50,3.8,3.75,3.85,3.8,3.95,5,1
2327966487,2327966487,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,5,53,54,26.5,100,100,50,2.65,2.7,2.65,2.7,2.75,5,0
2297895005,2297895005,1.25,1.5,1.25,1.25,1.5,1.25,1.25,1.25,1.325,1.325,1.25,92,95,47.5,100,100,50,4.65,4.6,4.6,4.55,4.6,5,1
2372954559,2372954559,1.5,1.5,1.5,1.5,1.75,1.75,1.75,1.75,1.5,1.75,1.75,90,89,45,100,100,50,4.3,4.35,4.3,4.4,4.4,5,1
2234565145,2234565145,1.5,1.5,1.5,1.5,1.25,1.5,1.5,1.5,1.5,1.425,1.5,91,92,46.5,100,100,50,4.6,4.7,4.75,4.65,4.6,5,1
2319959971,2319959971,2,2,2,2,2,1.75,2,2,2,1.925,2,84,85,42.5,100,100,50,4.1,4,4.1,4.1,4.05,5,1
2294192280,2294192280,2.75,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.575,2.5,2.5,68,68,34,100,100,50,3.55,3.6,3.4,3.55,3.55,5,1
2263066409,2263066409,5,5,5,5,5,5,5,5,5,5,5,11,13,6.5,100,100,50,1.45,1.45,1.35,1.35,1.45,5,0
2237674735,2237674735,2.25,2.25,2.5,2.25,2.25,2.25,2.25,2.25,2.35,2.25,2.25,77,78,38,100,100,50,3.85,3.95,3.95,3.9,3.95,5,1
2333494252,2333494252,2.75,2.5,2.5,2.5,2.5,2.5,2.75,2.5,2.575,2.6,2.5,70,68,34.5,100,100,50,3.6,3.5,3.5,3.55,3.6,5,1
2267347095,2267347095,2.75,2.75,3,2.75,2.75,2.75,3,2.75,2.85,2.85,2.75,66,66,32.5,100,100,50,3.2,3.3,3.35,3.3,3.25,5,1
2370895207,2370895207,3,3,2.75,3,3,3,3,3,2.9,3,3,62,62,32.5,100,100,50,3.1,3.1,3.15,3.1,3.2,5,1
2389261339,2389261339,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,5,51,52,25,100,100,50,2.5,2.65,2.65,2.7,2.6,5,0
2346927029,2346927029,2.25,2.25,2.25,2.25,2.25,2.5,2.25,2.25,2.25,2.325,2.25,75,77,38,100,100,50,3.85,3.8,3.7,3.7,3.85,5,1
2377708219,2377708219,1.5,1.25,1.25,1.25,1.25,1.5,1.25,1.25,1.325,1.325,1.25,92,92,46.5,100,100,50,4.65,4.7,4.7,4.65,4.7,5,1
2354279915,2354279915,4,5,5,5,5,3.75,5,5,4.7,4.625,5,42,40,21,100,100,50,2,1.85,2,1.85,1.95,5,0
2272354341,2272354341,5,5,5,5,5,5,5,5,5,5,5,18,21,10,100,100,50,1.6,1.75,1.75,1.7,1.55,5,0
2245777535,2245777535,2,2,1.75,2,2,2,2,2,1.9,2,2,85,84,42,100,100,50,4.05,4.15,4,4.15,4.15,5,1
2322441132,2322441132,1.75,1.75,1.5,1.75,1.75,1.75,1.75,1.75,1.65,1.75,1.75,86,86,43,100,100,50,4.4,4.4,4.4,4.4,4.4,5,1
2242904682,2242904682,1,1.25,1,1,1,1,1.25,1,1.075,1.1,1,100,100,50,100,100,50,4.95,5,4.8,5,4.9,5,1
2290762037,2290762037,3.5,3.5,3.5,3.5,3.5,3.5,3.25,3.5,3.5,3.4,5,51,54,25.5,100,100,50,2.75,2.7,2.75,2.75,2.7,5,0
2355418798,2355418798,1,1,1,1,1,1,1,1,1,1,1,97,100,50,100,100,50,4.9,4.95,4.9,4.8,4.8,5,1
2376086606,2376086606,3,3,3,3,2.75,3,2.75,2.75,3,2.825,3,65,62,31,100,100,50,3.25,3.25,3.35,3.15,3.25,5,1
2240142849,2240142849,3,2.75,3,3,3,2.75,3,3,2.925,2.925,3,62,62,31,100,100,50,3.1,3.15,3.2,3.2,3.1,5,1
2347679633,2347679633,1.5,1.75,1.5,1.5,1.75,1.75,1.75,1.75,1.575,1.75,1.75,90,90,44,100,100,50,4.45,4.35,4.3,4.4,4.3,5,1
2206121299,2206121299,2.5,2.75,2.5,2.5,2.5,2.75,2.5,2.5,2.575,2.575,2.5,70,71,35.5,100,100,50,3.65,3.55,3.55,3.6,3.65,5,1
2205931756,2205931756,1.5,1.25,1.5,1.5,1.25,1.25,1.5,1.25,1.425,1.35,1.25,93,94,45.5,100,100,50,4.75,4.7,4.65,4.75,4.75,5,1
2242003289,2242003289,5,5,5,5,5,4,5,5,5,4.7,5,30,30,13.5,100,100,50,0.6,0.75,0.6,0.65,0.55,5,0
2240063487,2240063487,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,5,53,52,26,100,100,50,2.75,2.65,2.75,2.75,2.75,5,0
2297438481,2297438481,2.75,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.575,2.5,2.5,69,68,35,100,100,50,3.5,3.45,3.6,3.45,3.55,5,1
2248534066,2248534066,1.5,1.5,1.5,1.5,1.75,1.75,1.75,1.75,1.5,1.75,1.75,90,89,44,100,100,50,4.5,4.35,4.5,4.35,4.5,5,1
2307196070,2307196070,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,5,55,54,27,100,100,50,2.5,2.65,2.5,2.6,2.6,5,0
2387861716,2387861716,2,2,2,2,2,2,2,2,2,2,2,85,82,42,100,100,50,4,4,4.05,4,4,5,1
2302650770,2302650770,3.25,3.25,3,3.25,3.25,3.25,3.25,3.25,3.15,3.25,5,56,56,28,100,100,50,3,2.95,3,3,2.95,5,0
2334853256,2334853256,1.5,1.5,1.75,1.5,1.75,1.75,1.75,1.75,1.6,1.75,1.75,90,90,45,100,100,50,4.45,4.35,4.45,4.45,4.3,5,1
2210857232,2210857232,2.75,2.75,2.75,2.75,2.75,3,3,3,2.75,2.925,2.75,65,65,33.5,100,100,50,3.3,3.3,3.15,3.25,3.3,5,1
2299937100,2299937100,2.25,2.25,2.5,2.25,2.25,2.25,2.25,2.25,2.35,2.25,2.25,75,77,38.5,100,100,50,3.9,3.7,3.7,3.9,3.9,5,1
2364435479,2364435479,1.5,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.325,1.25,1.25,93,91,47,100,100,50,4.6,4.75,4.6,4.65,4.75,5,1
2351435390,2351435390,3.25,3,3.25,3.25,3,3.25,3.25,3.25,3.175,3.175,5,56,56,28,100,100,50,3.05,3.05,3.05,3.05,3.05,5,0
2381515584,2381515584,2.5,2.75,2.5,2.5,2.75,2.5,2.75,2.75,2.575,2.675,2.75,73,73,36.5,100,100,50,3.45,3.55,3.55,3.4,3.4,5,1
2276285414,2276285414,1,1.25,1,1,1,1,1.25,1,1.075,1.1,1,100,98,50,100,100,50,5,4.95,5,5,5,5,1
2301452759,2301452759,2.75,2.5,2.5,2.5,2.75,2.5,2.5,2.5,2.575,2.575,2.5,68,68,34,100,100,50,3.4,3.5,3.4,3.4,3.4,5,1
2284478411,2284478411,5,5,5,5,5,5,3.75,5,5,4.5,5,21,19,11.5,100,100,50,0.3,0.3,0.4,0.3,0.35,5,0
2231725229,2231725229,2.75,2.5,2.5,2.5,2.5,2.75,2.75,2.75,2.575,2.675,2.75,68,69,35.5,100,100,50,3.6,3.65,3.65,3.5,3.55,5,1
2215441794,2215441794,1.75,1.5,1.5,1.5,1.75,1.5,1.75,1.75,1.575,1.675,1.75,87,87,43,100,100,50,4.35,4.5,4.35,4.5,4.45,5,1
2366609131,2366609131,2.75,2.5,2.5,2.5,2.5,2.75,2.5,2.5,2.575,2.575,2.5,70,68,34,100,100,50,3.45,3.5,3.5,3.6,3.6,5,1
2288474989,2288474989,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,92,95,46,100,100,50,4.7,4.65,4.75,4.75,4.75,5,1
2378868622,2378868622,2,2,2,2,2,2,2,2,2,2,2,80,81,40,100,100,50,4.25,4.2,4.15,4.2,4.05,5,1
2240386287,2240386287,2,2,2,2,2,2,2,2,2,2,2,83,83,42,100,100,50,4.1,4.25,4.1,4.25,4.25,5,1
2348340230,2348340230,1.5,1.25,1.5,1.5,1.5,1.25,1.25,1.25,1.425,1.325,1.25,92,91,46,100,100,50,4.55,4.65,4.55,4.55,4.7,5,1
2380869494,2380869494,2,2,2,2,2,1.75,2,2,2,1.925,2,81,80,40,100,100,50,4.15,4,4.1,4.15,4.1,5,1
2250872901,2250872901,3,3.25,3,3,3.25,3,3,3,3.075,3.075,3,60,61,30.5,100,100,50,2.9,2.85,2.8,2.95,2.9,5,1
2339767588,2339767588,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,68,71,35.5,100,100,50,3.55,3.65,3.65,3.65,3.65,5,1
2278633800,2278633800,2,2,2,2,2,2,2,2,2,2,2,85,84,42.5,100,100,50,4.05,4,4,4.1,4,5,1
2274878030,2274878030,5,5,5,5,3.75,5,4,5,5,4.225,5,39,38,18.5,100,100,50,2.25,2.35,2.25,2.3,2.45,5,0
2378346525,2378346525,2,2,1.75,2,2,2,1.75,2,1.9,1.9,2,81,80,40,100,100,50,4.15,4.2,4.05,4.15,4.15,5,1
2204184460,2204184460,1,1,1,1,1.25,1,1,1,1,1.075,1,99,100,50,100,100,50,4.8,4.9,4.85,4.85,4.8,5,1
2285092729,2285092729,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,5,57,56,28,100,100,50,2.9,2.8,2.8,2.9,2.8,5,0
2235871713,2235871713,1.5,1.5,1.5,1.5,1.5,1.25,1.5,1.5,1.5,1.425,1.5,92,91,46,100,100,50,4.55,4.7,4.7,4.65,4.55,5,1
2332995560,2332995560,3.25,3,3.25,3.25,3.25,3.25,3.25,3.25,3.175,3.25,5,58,56,29.5,100,100,50,2.8,2.8,2.9,2.8,2.85,5,0
2379403770,2379403770,1,1,1,1,1,1,1,1,1,1,1,99,99,49.5,100,100,50,4.85,4.8,4.9,4.9,4.8,5,1
2299074333,2299074333,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.75,1.75,1.65,1.75,86,87,43,100,100,50,4.3,4.4,4.3,4.3,4.3,5,1
2305358990,2305358990,3,2.75,2.75,2.75,3,3,3,3,2.825,3,3,63,65,31.5,100,100,50,3.2,3.1,3.2,3.1,3.1,5,1
2366992993,2366992993,1.5,1.5,1.5,1.5,1.5,1.5,1.25,1.5,1.5,1.4,1.5,93,91,46.5,100,100,50,4.75,4.6,4.55,4.6,4.7,5,1
2347534835,2347534835,2.75,2.5,2.75,2.75,2.75,2.75,2.75,2.75,2.675,2.75,2.75,68,68,34.5,100,100,50,3.45,3.6,3.4,3.45,3.4,5,1
2222668810,2222668810,1.25,1,1,1,1,1,1,1,1.075,1,1,96,96,48,100,100,50,5,4.85,5,4.9,5,5,1
2202226761,2202226761,1,1,1.25,1,1,1.25,1,1,1.1,1.075,1,98,96,48.5,100,100,50,4.95,5,5,4.95,4.95,5,1
2317681281,2317681281,3,3,2.75,3,3,2.75,3,3,2.9,2.925,3,62,62,31.5,100,100,50,3.2,3.2,3.1,3.15,3.1,5,1
2227323891,2227323891,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,5,52,50,26,100,100,50,2.55,2.5,2.5,2.55,2.5,5,0
2209615327,2209615327,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,75,76,37.5,100,100,50,3.95,3.95,3.8,3.75,3.9,5,1
2325221974,2325221974,2.75,3,3,3,3,2.75,2.75,2.75,2.925,2.825,2.75,66,67,33,100,100,50,3.25,3.3,3.1,3.25,3.3,5,1
2265561813,2265561813,2.5,2.5,2.5,2.5,2.5,2.75,2.5,2.5,2.5,2.575,2.5,73,72,35.5,100,100,50,3.55,3.55,3.4,3.5,3.5,5,1
2389952270,2389952270,1.25,1.5,1.25,1.25,1.5,1.25,1.25,1.25,1.325,1.325,1.25,94,95,47.5,100,100,50,4.55,4.65,4.55,4.55,4.55,5,1
2299132256,2299132256,2.75,2.75,3,2.75,3,3,3,3,2.85,3,3,67,64,33.5,100,100,50,3.15,3.25,3.2,3.15,3.1,5,1
2335606985,2335606985,1.75,1.75,1.5,1.75,1.75,1.75,1.5,1.75,1.65,1.65,1.75,89,87,44,100,100,50,4.4,4.3,4.3,4.35,4.4,5,1
2340771023,2340771023,3.25,3,3.25,3.25,3.25,3,3,3,3.175,3.075,3,60,60,28.5,100,100,50,2.95,2.85,2.9,2.95,2.85,5,1
2320522579,2320522579,1,1,1,1,1.25,1,1.25,1.25,1,1.175,1,98,96,48.5,100,100,50,4.8,4.95,4.85,4.8,4.8,5,1
2285993601,2285993601,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,74,76,38,100,100,50,3.85,3.75,3.7,3.7,3.8,5,1
2202152742,2202152742,2.5,2.5,2.75,2.5,2.5,2.5,2.5,2.5,2.6,2.5,2.5,72,73,36.5,100,100,50,3.65,3.45,3.55,3.45,3.6,5,1
2288608332,2288608332,2.75,2.75,3,2.75,3,3,3,3,2.85,3,3,64,67,33.5,100,100,50,3.2,3.3,3.3,3.3,3.1,5,1
2304646317,2304646317,1.25,1.25,1.25,1.25,1.25,1.25,1.5,1.25,1.25,1.35,1.25,92,94,47,100,100,50,4.65,4.75,4.75,4.6,4.65,5,1
2218747818,2218747818,3,3,2.75,3,2.75,2.75,2.75,2.75,2.9,2.75,2.75,62,64,31.5,100,100,50,3.35,3.35,3.35,3.25,3.35,5,1
2261269188,2261269188,5,5,5,5,4,4,5,5,5,4.4,5,7,9,5,100,100,50,2,2.05,1.9,2.1,2,5,0
2369576404,2369576404,5,5,3.75,5,5,5,5,5,4.5,5,5,22,25,10.5,100,100,50,1.75,1.7,1.8,1.8,1.85,5,0
2372515901,2372515901,2.5,2.75,2.5,2.5,2.5,2.75,2.5,2.5,2.575,2.575,2.5,73,73,36.5,100,100,50,3.6,3.55,3.5,3.55,3.65,5,1
2244762803,2244762803,1.75,2,2,2,2,2,1.75,2,1.925,1.9,2,85,85,42.5,100,100,50,4.15,4.1,4.25,4.2,4.2,5,1
2292817041,2292817041,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,86,86,43,100,100,50,4.3,4.4,4.4,4.3,4.3,5,1
2326918333,2326918333,5,5,4,5,5,3.75,5,5,4.6,4.625,5,2,6,1.5,100,100,50,0,0,0,0.1,0,5,0
2336535539,2336535539,2.5,2.75,2.5,2.5,2.75,2.5,2.75,2.75,2.575,2.675,2.75,72,71,36.5,100,100,50,3.45,3.55,3.4,3.5,3.4,5,1
2339043202,2339043202,3.75,5,5,5,5,5,5,5,4.625,5,5,47,49,24,100,100,50,1.5,1.35,1.5,1.45,1.5,5,0
2310328988,2310328988,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,88,86,44,100,100,50,4.45,4.45,4.5,4.3,4.35,5,1
2360708581,2360708581,1,1,1,1,1,1,1.25,1,1,1.1,1,100,99,50,100,100,50,4.95,5,4.9,4.9,5,5,1
2227737080,2227737080,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,77,76,38.5,100,100,50,3.8,3.8,3.7,3.75,3.8,5,1
2346097145,2346097145,3.25,3.25,3.25,3.25,3.25,3.25,3,3.25,3.25,3.15,5,60,60,28.5,100,100,50,3,3,2.9,2.95,3,5,0
2384978726,2384978726,2,2,2,2,2,2,2,2,2,2,2,83,84,42.5,100,100,50,4.1,4.1,4.25,4.1,4.15,5,1
2303159388,2303159388,3.25,3.25,3.25,3.25,3.25,3,3.25,3.25,3.25,3.175,5,57,57,29,100,100,50,2.8,2.8,2.8,2.9,2.8,5,0
2314057666,2314057666,5,5,5,5,5,5,5,5,5,5,5,37,39,17.5,100,100,50,1.3,1.2,1.15,1.3,1.2,5,0
2344836851,2344836851,2,2,2,2,2,2,2,2,2,2,2,80,82,40,100,100,50,4.25,4.2,4.2,4.1,4.15,5,1
2379095300,2379095300,1,1,1,1,1,1,1,1,1,1,1,100,98,48.5,100,100,50,5,5,5,5,5,5,1
2325147824,2325147824,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,5,53,54,27.5,100,100,50,2.6,2.7,2.6,2.55,2.6,5,0
2331293833,2331293833,2,2,2,2,2,2,2,2,2,2,2,83,85,42.5,100,100,50,4,4,4.05,4.15,4.05,5,1
2395410204,2395410204,2,2,2,2,2,2,2,2,2,2,2,85,85,42,100,100,50,4,4,4.1,4.05,4,5,1
2258474349,2258474349,1.25,1.25,1.5,1.25,1.25,1.25,1.5,1.25,1.35,1.35,1.25,91,93,47.5,100,100,50,4.7,4.75,4.7,4.7,4.6,5,1
2349371767,2349371767,1.25,1,1.25,1.25,1,1,1.25,1,1.175,1.1,1,97,96,48,100,100,50,5,4.95,5,4.85,4.95,5,1
2393571843,2393571843,1,1,1,1,1.25,1,1,1,1,1.075,1,99,99,48.5,100,100,50,4.8,4.8,4.85,4.8,4.8,5,1
2268002447,2268002447,3.25,3,3.25,3.25,3.25,3.25,3.25,3.25,3.175,3.25,5,59,60,29.5,100,100,50,2.95,2.9,2.85,2.95,2.95,5,0
2374706378,2374706378,1.5,1.25,1.5,1.5,1.5,1.25,1.5,1.5,1.425,1.425,1.5,92,93,46,100,100,50,4.6,4.75,4.55,4.55,4.75,5,1
2392545800,2392545800,5,3.75,5,5,5,5,5,5,4.625,5,5,17,20,8.5,100,100,50,1.15,1.1,1.2,1.2,1.15,5,0
2384681546,2384681546,1.5,1.5,1.5,1.5,1.5,1.25,1.5,1.5,1.5,1.425,1.5,92,92,46.5,100,100,50,4.55,4.65,4.6,4.7,4.65,5,1
2336436960,2336436960,1.75,1.5,1.75,1.75,1.5,1.75,1.75,1.75,1.675,1.675,1.75,88,89,44,100,100,50,4.4,4.5,4.5,4.5,4.45,5,1
2335005829,2335005829,2,2,2,2,2,2,2,2,2,2,2,83,84,41,100,100,50,4.1,4.15,4.15,4.1,4.15,5,1
2390505463,2390505463,2.25,2.5,2.25,2.25,2.25,2.25,2.25,2.25,2.325,2.25,2.25,78,78,39,100,100,50,3.75,3.8,3.75,3.75,3.9,5,1
2202107490,2202107490,2.25,2.5,2.25,2.25,2.25,2.25,2.25,2.25,2.325,2.25,2.25,77,75,38.5,100,100,50,3.85,3.8,3.75,3.75,3.9,5,1
2289429865,2289429865,1.25,1,1,1,1.25,1.25,1,1.25,1.075,1.15,1,98,96,48,100,100,50,4.85,4.8,4.8,4.9,4.8,5,1
2277486894,2277486894,1.5,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.325,1.25,1.25,91,91,45.5,100,100,50,4.75,4.75,4.7,4.75,4.75,5,1
2342821842,2342821842,2.5,3,2.75,2.75,2.5,2.5,2.5,2.5,2.75,2.5,2.5,72,63,33,100,100,50,3.49,3.4,3.89,3.41,3.16,5,1
2222110726,2222110726,2.25,2.75,2.5,2.5,2.25,2.5,2.5,2.5,2.5,2.425,2.5,77,67,36.5,100,100,50,4.14,3.28,4.23,3.47,3.77,5,1
2241476946,2241476946,2.25,2.25,1.5,2,2,2,2.25,2,1.95,2.1,2,79,78,43.5,100,100,50,3.96,3.58,3.89,4.4,4.24,5,1
2263073727,2263073727,2,2,2.25,2,2,2,1.5,1.75,2.1,1.8,2,80,84,37.6,100,100,50,4.53,4.12,4.09,4.42,3.94,5,1
2251404122,2251404122,3.5,3.25,3.5,3.5,3.5,3.25,3.25,3.25,3.425,3.325,5,52,58,26.6,100,100,50,2.72,2.78,2.97,3.22,2.37,5,0
2348348834,2348348834,2.75,3.25,3,3,3,3,3,3,3,3,3,65,55,30.9,100,100,50,3.4,3.07,3.19,3.06,3.14,5,1
2360739119,2360739119,1.25,1.25,1,1.25,1,1.25,1,1,1.15,1.075,1,92,95,50,100,100,50,4.73,4.71,4.76,5,4.29,5,1
2287648915,2287648915,1.5,2,1.25,1.5,1.5,2,2,1.75,1.55,1.85,1.75,88,84,46.2,100,100,50,3.95,4.45,4.21,4.69,4.21,5,1
2237905418,2237905418,1.5,1,1.5,1.25,1.25,1.75,1.5,1.5,1.35,1.5,1.5,89,96,44.8,100,100,50,4.49,4.78,4.19,4.68,4.84,5,1
2387304718,2387304718,2.25,1.5,1.75,1.75,2,2.25,2,2,1.825,2.075,2,77,87,42.9,100,100,50,3.75,3.9,3.65,4.37,4.04,5,1
2255891248,2255891248,3.25,3.5,3,3.25,3,3,3.25,3,3.225,3.1,5,55,50,32.4,100,100,50,3.18,2.97,3.42,3.11,2.74,5,0
2242682245,2242682245,5,4,3.75,5,5,5,5,5,4.2,5,5,38,43,23.7,100,100,50,2.16,1.79,1.57,1.89,1.65,5,0
2259113310,2259113310,2.75,2.5,2.75,2.75,2.5,2.25,2.5,2.5,2.675,2.425,2.5,67,70,33.4,100,100,50,3.24,3.79,3.83,3.3,3.52,5,1
2295516556,2295516556,5,5,5,5,5,5,5,5,5,5,5,33,30,18.2,100,100,50,1.72,1.26,1.29,1.47,1.21,5,0
2346411242,2346411242,1.75,1.5,2,1.75,2.5,2,2.25,2.25,1.775,2.25,2,85,89,40.8,100,100,50,3.99,3.88,4.22,4.14,3.75,5,1
2201323521,2201323521,1.25,1.5,1.25,1.25,1.5,1.5,1.5,1.5,1.325,1.5,1.5,94,89,47.5,100,100,50,4.47,4.23,4.5,4.52,4.86,5,1
2307017469,2307017469,2.75,3,3.25,3,3,3,3.25,3,3.025,3.1,3,68,62,27.8,100,100,50,2.98,2.97,2.73,3.04,2.93,5,1
2262060404,2262060404,1.5,2,2.25,2,2,2.25,2,2,1.95,2.075,2,87,83,39.6,100,100,50,3.7,3.78,4.02,4.08,3.82,5,1
2258478990,2258478990,2.25,3.25,2.75,2.75,2.5,2.5,2.75,2.5,2.75,2.6,2.75,75,57,33.5,100,100,50,3.6,3.52,3.81,3.83,2.82,5,1
2268303111,2268303111,3.75,3.75,3.25,5,3.5,3.5,3.5,3.5,3.55,3.5,5,47,48,28,100,100,50,2.72,2.6,2.23,2.97,2.89,5,0
2249900807,2249900807,1,1,1,1,1.25,1.25,1,1.25,1,1.15,1,100,100,49.1,100,100,50,4.98,4.45,4.94,4.61,4.76,5,1
2327203262,2327203262,1.5,2.25,1.75,1.75,2.25,2.25,2.25,2.25,1.825,2.25,2,89,77,42.6,100,100,50,3.77,4.07,4.1,4.13,4.03,5,1
2277683182,2277683182,3,2.5,3.25,3,2.75,2.5,2.5,2.5,2.95,2.575,2.75,63,74,28.6,100,100,50,3.4,3.41,3.87,3.8,3.18,5,1
